map_name,current_x,current_y,goal_x,goal_y,delta_goal_x,delta_goal_y,path_remaining,vision_mean,vision_dark,vision_edge,free_up,free_down,free_left,free_right,teacher_action
synthetic_map_00553,0.4666666666666667,0.9333333333333333,0.3333333333333333,0.9333333333333333,-0.13333333333333333,0.0,0.09375,0.7971643571519276,0.18376180336483972,0.42656039407375684,0.0,0.0,1.0,1.0,2
synthetic_map_00553,0.4,0.9333333333333333,0.3333333333333333,0.9333333333333333,-0.06666666666666667,0.0,0.0625,0.7854459024648247,0.19843952759684053,0.4322169991669541,1.0,1.0,1.0,1.0,2
synthetic_map_00554,0.26666666666666666,0.5333333333333333,0.8666666666666667,0.6,0.6,0.06666666666666667,0.34375,0.9004430869819109,0.1249265284007687,0.24433232370725017,1.0,1.0,1.0,1.0,3
synthetic_map_00554,0.3333333333333333,0.5333333333333333,0.8666666666666667,0.6,0.5333333333333333,0.06666666666666667,0.3125,0.968664292770191,0.02468593976936051,0.2620315908415738,1.0,1.0,1.0,1.0,3
synthetic_map_00554,0.4,0.5333333333333333,0.8666666666666667,0.6,0.4666666666666667,0.06666666666666667,0.28125,0.9687614125747424,0.029133306252702315,0.15255185201329247,1.0,1.0,1.0,1.0,3
synthetic_map_00554,0.4666666666666667,0.5333333333333333,0.8666666666666667,0.6,0.4,0.06666666666666667,0.25,0.8702283411011154,0.151926236200712,0.24358768490016403,1.0,1.0,1.0,1.0,3
synthetic_map_00554,0.5333333333333333,0.5333333333333333,0.8666666666666667,0.6,0.3333333333333333,0.06666666666666667,0.21875,0.7822302048901372,0.19514347162968546,0.40359045754764045,1.0,0.0,1.0,1.0,3
synthetic_map_00554,0.6,0.5333333333333333,0.8666666666666667,0.6,0.26666666666666666,0.06666666666666667,0.1875,0.6595834719783087,0.3634915594098383,0.5320504157691682,0.0,1.0,1.0,1.0,3
synthetic_map_00554,0.6666666666666666,0.5333333333333333,0.8666666666666667,0.6,0.2,0.06666666666666667,0.15625,0.6146276722449289,0.36188840173754644,0.46371368477022806,1.0,0.0,1.0,1.0,3
synthetic_map_00554,0.7333333333333333,0.5333333333333333,0.8666666666666667,0.6,0.13333333333333333,0.06666666666666667,0.125,0.7965937953536192,0.21872941458533152,0.38205660097713323,1.0,0.0,1.0,1.0,3
synthetic_map_00554,0.8,0.5333333333333333,0.8666666666666667,0.6,0.06666666666666667,0.06666666666666667,0.09375,0.8676718750625415,0.11388837120609166,0.31726207438073606,1.0,1.0,1.0,1.0,1
synthetic_map_00554,0.8,0.6,0.8666666666666667,0.6,0.06666666666666667,0.0,0.0625,0.8191159863030206,0.2022931302715136,0.43488997420804704,1.0,1.0,0.0,1.0,3
synthetic_map_00555,0.8,0.5333333333333333,0.4666666666666667,0.26666666666666666,-0.3333333333333333,-0.26666666666666666,0.3125,0.7835090292615532,0.24195898436086286,0.36509319907042664,1.0,0.0,1.0,1.0,2
synthetic_map_00555,0.7333333333333333,0.5333333333333333,0.4666666666666667,0.26666666666666666,-0.26666666666666666,-0.26666666666666666,0.28125,0.6429295858362456,0.347125326818661,0.4934048582225951,0.0,1.0,1.0,1.0,2
synthetic_map_00555,0.6666666666666666,0.5333333333333333,0.4666666666666667,0.26666666666666666,-0.2,-0.26666666666666666,0.25,0.5770787667638533,0.45252844745359183,0.6113607754468924,1.0,0.0,0.0,1.0,0
synthetic_map_00555,0.6666666666666666,0.4666666666666667,0.4666666666666667,0.26666666666666666,-0.2,-0.2,0.21875,0.802997118519318,0.17818712761265132,0.4029733293554959,1.0,1.0,1.0,0.0,2
synthetic_map_00555,0.6,0.4666666666666667,0.4666666666666667,0.26666666666666666,-0.13333333333333333,-0.2,0.1875,0.7891871082836,0.19669829890917573,0.39354602694457586,1.0,0.0,0.0,1.0,0
synthetic_map_00555,0.6,0.4,0.4666666666666667,0.26666666666666666,-0.13333333333333333,-0.13333333333333333,0.15625,0.7403996891526228,0.26027828598608077,0.29805923245268046,1.0,1.0,1.0,1.0,2
synthetic_map_00555,0.5333333333333333,0.4,0.4666666666666667,0.26666666666666666,-0.06666666666666667,-0.13333333333333333,0.125,0.7514365894585053,0.22179181155032981,0.3878755546487119,1.0,0.0,0.0,1.0,0
synthetic_map_00555,0.5333333333333333,0.3333333333333333,0.4666666666666667,0.26666666666666666,-0.06666666666666667,-0.06666666666666667,0.09375,0.674262368671716,0.3410728107924734,0.49755611489550533,0.0,1.0,1.0,1.0,2
synthetic_map_00555,0.4666666666666667,0.3333333333333333,0.4666666666666667,0.26666666666666666,0.0,-0.06666666666666667,0.0625,0.8234971341131414,0.1896678563308255,0.31275298138294616,1.0,0.0,1.0,1.0,0
synthetic_map_00556,0.4666666666666667,0.7333333333333333,0.6,0.8,0.13333333333333333,0.06666666666666667,0.125,0.7358108263699416,0.2510175610203355,0.3431222762001492,1.0,1.0,0.0,1.0,1
synthetic_map_00556,0.4666666666666667,0.8,0.6,0.8,0.13333333333333333,0.0,0.09375,0.7226013061847705,0.2610017138476758,0.30406962573417756,1.0,1.0,1.0,1.0,3
synthetic_map_00556,0.5333333333333333,0.8,0.6,0.8,0.06666666666666667,0.0,0.0625,0.8319647721561584,0.15087066753613815,0.2868891323619329,1.0,1.0,1.0,1.0,3
synthetic_map_00557,0.13333333333333333,0.8666666666666667,1.0,0.6,0.8666666666666667,-0.26666666666666666,0.5625,0.6987679406728257,0.30910618934739276,0.5306768947259091,1.0,0.0,0.0,1.0,0
synthetic_map_00557,0.13333333333333333,0.8,1.0,0.6,0.8666666666666667,-0.2,0.53125,0.6664277700612117,0.3163021475119178,0.3887973884976996,0.0,1.0,1.0,1.0,3
synthetic_map_00557,0.2,0.6666666666666666,1.0,0.6,0.8,-0.06666666666666667,0.4375,0.8376119977472474,0.17569349561041608,0.42719477024622954,1.0,1.0,0.0,1.0,3
synthetic_map_00557,0.4,0.6666666666666666,1.0,0.6,0.6,-0.06666666666666667,0.34375,0.8080946304892879,0.20788314651048048,0.4184223109026464,1.0,1.0,1.0,1.0,3
synthetic_map_00557,0.4666666666666667,0.6666666666666666,1.0,0.6,0.5333333333333333,-0.06666666666666667,0.3125,0.7551791757712216,0.22951618075485528,0.31624543956609186,0.0,1.0,1.0,1.0,3
synthetic_map_00557,0.5333333333333333,0.6666666666666666,1.0,0.6,0.4666666666666667,-0.06666666666666667,0.28125,0.780712502688057,0.2354805464864293,0.4422460304323322,1.0,0.0,1.0,1.0,0
synthetic_map_00557,0.5333333333333333,0.6,1.0,0.6,0.4666666666666667,0.0,0.25,0.7329690092793976,0.24819159511826716,0.41062821093277774,0.0,1.0,0.0,1.0,3
synthetic_map_00557,0.6,0.6,1.0,0.6,0.4,0.0,0.21875,0.7301513620816519,0.26388786744582904,0.43232570585566293,1.0,1.0,1.0,1.0,3
synthetic_map_00557,0.6666666666666666,0.6,1.0,0.6,0.3333333333333333,0.0,0.1875,0.7691952535890314,0.2188618451020597,0.40990262382116704,1.0,0.0,1.0,1.0,3
synthetic_map_00557,0.7333333333333333,0.6,1.0,0.6,0.26666666666666666,0.0,0.15625,0.664394767758671,0.3150914410978633,0.47798685272936225,0.0,1.0,1.0,1.0,3
synthetic_map_00557,0.8666666666666667,0.6,1.0,0.6,0.13333333333333333,0.0,0.09375,0.939889225632006,0.06918286256368214,0.30438184311782657,1.0,1.0,1.0,1.0,3
synthetic_map_00557,0.9333333333333333,0.6,1.0,0.6,0.06666666666666667,0.0,0.0625,1.0,0.0,0.15338254747263785,1.0,1.0,1.0,1.0,3
synthetic_map_00558,0.5333333333333333,0.4,0.3333333333333333,0.13333333333333333,-0.2,-0.26666666666666666,0.25,0.743660934611856,0.2716858668115032,0.3573102206306396,1.0,1.0,1.0,1.0,2
synthetic_map_00558,0.4666666666666667,0.4,0.3333333333333333,0.13333333333333333,-0.13333333333333333,-0.26666666666666666,0.21875,0.8690869215419885,0.10480691957755922,0.25326184353013614,0.0,1.0,1.0,1.0,2
synthetic_map_00558,0.4,0.4,0.3333333333333333,0.13333333333333333,-0.06666666666666667,-0.26666666666666666,0.1875,0.6769982875832733,0.3414984262325639,0.4117539614757537,1.0,1.0,0.0,1.0,0
synthetic_map_00558,0.4,0.3333333333333333,0.3333333333333333,0.13333333333333333,-0.06666666666666667,-0.2,0.15625,0.5229201351044614,0.4643968308418265,0.6047465235081936,1.0,1.0,0.0,0.0,0
synthetic_map_00558,0.4,0.26666666666666666,0.3333333333333333,0.13333333333333333,-0.06666666666666667,-0.13333333333333333,0.125,0.5258371476181662,0.47941784615900135,0.5273549573283052,1.0,1.0,1.0,0.0,2
synthetic_map_00558,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.13333333333333333,0.0,-0.13333333333333333,0.09375,0.7304934598461142,0.23978007010630126,0.3176047738570582,1.0,0.0,1.0,1.0,0
synthetic_map_00558,0.3333333333333333,0.2,0.3333333333333333,0.13333333333333333,0.0,-0.06666666666666667,0.0625,0.9122588285951038,0.06402581917811365,0.3278365625787454,1.0,1.0,0.0,1.0,0
synthetic_map_00559,0.8666666666666667,0.7333333333333333,0.3333333333333333,1.0,-0.5333333333333333,0.26666666666666666,0.40625,0.7108525916101758,0.2611919435591781,0.3800892520804132,1.0,0.0,1.0,1.0,2
synthetic_map_00559,0.8,0.7333333333333333,0.3333333333333333,1.0,-0.4666666666666667,0.26666666666666666,0.375,0.6890543778736851,0.2877208924709802,0.41053645077233325,0.0,1.0,0.0,1.0,1
synthetic_map_00559,0.8,0.8,0.3333333333333333,1.0,-0.4666666666666667,0.2,0.34375,0.5380360148543883,0.47191852551038044,0.5936434193657304,1.0,1.0,1.0,0.0,2
synthetic_map_00559,0.7333333333333333,0.8,0.3333333333333333,1.0,-0.4,0.2,0.3125,0.7593001167404783,0.2612680095954455,0.30695607672075265,0.0,0.0,1.0,1.0,2
synthetic_map_00559,0.6666666666666666,0.8,0.3333333333333333,1.0,-0.3333333333333333,0.2,0.28125,0.7153382486030565,0.2999688611073411,0.5265942049961101,1.0,1.0,1.0,1.0,2
synthetic_map_00559,0.6,0.8,0.3333333333333333,1.0,-0.26666666666666666,0.2,0.25,0.906476707750265,0.09599442012009082,0.30833971931224813,0.0,1.0,1.0,1.0,2
synthetic_map_00559,0.5333333333333333,0.8,0.3333333333333333,1.0,-0.2,0.2,0.21875,0.8644723903620851,0.1155876501492274,0.35217798165143654,1.0,1.0,1.0,1.0,2
synthetic_map_00559,0.4666666666666667,0.8,0.3333333333333333,1.0,-0.13333333333333333,0.2,0.1875,0.8374751677223703,0.1527245699691119,0.2226124878755275,1.0,1.0,1.0,1.0,2
synthetic_map_00559,0.4,0.8,0.3333333333333333,1.0,-0.06666666666666667,0.2,0.15625,0.8242043580095371,0.1577054796782429,0.36358558113108996,1.0,0.0,1.0,1.0,2
synthetic_map_00559,0.3333333333333333,0.8,0.3333333333333333,1.0,0.0,0.2,0.125,0.8012333661601172,0.1849977199015885,0.41317732785734385,1.0,1.0,1.0,1.0,1
synthetic_map_00559,0.3333333333333333,0.8666666666666667,0.3333333333333333,1.0,0.0,0.13333333333333333,0.09375,0.6476223851189669,0.32775509031617595,0.5149246021896263,1.0,1.0,1.0,0.0,1
synthetic_map_00559,0.3333333333333333,0.9333333333333333,0.3333333333333333,1.0,0.0,0.06666666666666667,0.0625,0.7031904911454336,0.3078847230469327,0.4178940054492062,1.0,1.0,0.0,0.0,1
synthetic_map_00560,0.06666666666666667,0.9333333333333333,0.6666666666666666,0.4666666666666667,0.6,-0.4666666666666667,0.53125,1.0,0.0,0.27915436461009496,1.0,1.0,1.0,1.0,0
synthetic_map_00560,0.06666666666666667,0.8666666666666667,0.6666666666666666,0.4666666666666667,0.6,-0.4,0.5,0.983695886631042,0.024777968064359668,0.27863032816008226,1.0,1.0,1.0,1.0,0
synthetic_map_00560,0.06666666666666667,0.8,0.6666666666666666,0.4666666666666667,0.6,-0.3333333333333333,0.46875,0.9033447885073297,0.12084235406922961,0.33457271726764903,0.0,1.0,1.0,1.0,3
synthetic_map_00560,0.13333333333333333,0.8,0.6666666666666666,0.4666666666666667,0.5333333333333333,-0.3333333333333333,0.4375,0.8739549496740736,0.10357687509639094,0.3305506410934444,1.0,1.0,1.0,1.0,0
synthetic_map_00560,0.13333333333333333,0.7333333333333333,0.6666666666666666,0.4666666666666667,0.5333333333333333,-0.26666666666666666,0.40625,0.7880061646169679,0.21287056272059957,0.41021207301475077,1.0,1.0,0.0,1.0,3
synthetic_map_00560,0.26666666666666666,0.7333333333333333,0.6666666666666666,0.4666666666666667,0.4,-0.26666666666666666,0.34375,0.7861930975018263,0.22774028092957835,0.3430730579783354,1.0,1.0,1.0,1.0,0
synthetic_map_00560,0.26666666666666666,0.6666666666666666,0.6666666666666666,0.4666666666666667,0.4,-0.2,0.3125,0.7632735343021025,0.2191554441065279,0.31234389253149686,1.0,1.0,0.0,1.0,3
synthetic_map_00560,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4666666666666667,0.3333333333333333,-0.2,0.28125,0.9156156153836799,0.10597821061999155,0.3599356290023871,0.0,1.0,1.0,1.0,3
synthetic_map_00560,0.4,0.6666666666666666,0.6666666666666666,0.4666666666666667,0.26666666666666666,-0.2,0.25,0.9235252502896669,0.09809841013441464,0.26273764922504855,1.0,1.0,1.0,1.0,0
synthetic_map_00560,0.4,0.6,0.6666666666666666,0.4666666666666667,0.26666666666666666,-0.13333333333333333,0.21875,0.7203587616885357,0.25421771776925817,0.3722194544659079,0.0,1.0,0.0,1.0,3
synthetic_map_00560,0.4666666666666667,0.6,0.6666666666666666,0.4666666666666667,0.2,-0.13333333333333333,0.1875,0.7417949908196226,0.232736354777281,0.41645874826308565,1.0,1.0,1.0,0.0,0
synthetic_map_00560,0.6,0.4666666666666667,0.6666666666666666,0.4666666666666667,0.06666666666666667,0.0,0.0625,0.8980957672892921,0.07460380207579408,0.3134738475383808,1.0,1.0,1.0,1.0,3
synthetic_map_00561,0.0,0.3333333333333333,0.26666666666666666,0.6666666666666666,0.26666666666666666,0.3333333333333333,0.3125,0.45821886378100146,0.5494601700195021,0.7064445587271224,0.0,1.0,0.0,1.0,3
synthetic_map_00561,0.06666666666666667,0.3333333333333333,0.26666666666666666,0.6666666666666666,0.2,0.3333333333333333,0.28125,0.6897555559948717,0.32007739562048115,0.443418020851257,1.0,0.0,1.0,1.0,3
synthetic_map_00561,0.13333333333333333,0.3333333333333333,0.26666666666666666,0.6666666666666666,0.13333333333333333,0.3333333333333333,0.25,0.7092480482126505,0.27062493594489645,0.42560651758220874,1.0,0.0,1.0,1.0,3
synthetic_map_00561,0.2,0.3333333333333333,0.26666666666666666,0.6666666666666666,0.06666666666666667,0.3333333333333333,0.21875,0.7428025904405412,0.24118067665149306,0.3178364644486379,1.0,1.0,1.0,1.0,1
synthetic_map_00561,0.2,0.4,0.26666666666666666,0.6666666666666666,0.06666666666666667,0.26666666666666666,0.1875,0.8004936281304614,0.19580515954689282,0.30379752858951037,1.0,1.0,0.0,1.0,1
synthetic_map_00561,0.2,0.4666666666666667,0.26666666666666666,0.6666666666666666,0.06666666666666667,0.2,0.15625,0.7742505073148102,0.24138608060401728,0.3439895681278957,1.0,1.0,0.0,1.0,1
synthetic_map_00561,0.2,0.5333333333333333,0.26666666666666666,0.6666666666666666,0.06666666666666667,0.13333333333333333,0.125,0.7575082094443893,0.2625057975292465,0.33949143927165043,1.0,0.0,1.0,1.0,3
synthetic_map_00561,0.26666666666666666,0.5333333333333333,0.26666666666666666,0.6666666666666666,0.0,0.13333333333333333,0.09375,0.7365931157427195,0.2557952226660972,0.37423234983694975,1.0,1.0,1.0,1.0,1
synthetic_map_00561,0.26666666666666666,0.6,0.26666666666666666,0.6666666666666666,0.0,0.06666666666666667,0.0625,0.8123812276971979,0.1856251530903117,0.3298487195913481,1.0,1.0,0.0,1.0,1
synthetic_map_00562,0.4666666666666667,1.0,0.6,0.7333333333333333,0.13333333333333333,-0.26666666666666666,0.21875,0.385883845640406,0.6016810510015953,0.6831527505341332,0.0,0.0,1.0,1.0,3
synthetic_map_00562,0.5333333333333333,1.0,0.6,0.7333333333333333,0.06666666666666667,-0.26666666666666666,0.1875,0.58741586160823,0.42201697300339336,0.49437004597784256,1.0,0.0,1.0,1.0,0
synthetic_map_00562,0.5333333333333333,0.9333333333333333,0.6,0.7333333333333333,0.06666666666666667,-0.2,0.15625,0.8698325072727209,0.11656206086145048,0.3157949130606175,1.0,1.0,0.0,1.0,0
synthetic_map_00562,0.5333333333333333,0.8666666666666667,0.6,0.7333333333333333,0.06666666666666667,-0.13333333333333333,0.125,0.7535396027890713,0.26235548146000326,0.32683720858710175,1.0,1.0,1.0,1.0,0
synthetic_map_00562,0.5333333333333333,0.8,0.6,0.7333333333333333,0.06666666666666667,-0.06666666666666667,0.09375,0.8805762987943204,0.10359869613633527,0.23854396880870793,1.0,1.0,1.0,0.0,0
synthetic_map_00562,0.5333333333333333,0.7333333333333333,0.6,0.7333333333333333,0.06666666666666667,0.0,0.0625,0.7569004800636098,0.2154521354091034,0.44465083561167495,0.0,1.0,1.0,1.0,3
synthetic_map_00563,0.9333333333333333,0.26666666666666666,0.13333333333333333,0.8666666666666667,-0.8,0.6,0.6875,0.8586517184302276,0.1503427764942925,0.3358354468630177,0.0,1.0,1.0,1.0,2
synthetic_map_00563,0.8666666666666667,0.26666666666666666,0.13333333333333333,0.8666666666666667,-0.7333333333333333,0.6,0.65625,0.7689012789165437,0.2581950317590157,0.3368755990093373,1.0,1.0,1.0,1.0,2
synthetic_map_00563,0.7333333333333333,0.26666666666666666,0.13333333333333333,0.8666666666666667,-0.6,0.6,0.59375,0.9236929191863947,0.07495658794925109,0.3518935747741696,1.0,1.0,1.0,1.0,2
synthetic_map_00563,0.6,0.26666666666666666,0.13333333333333333,0.8666666666666667,-0.4666666666666667,0.6,0.53125,0.9283625310903768,0.07229886265468347,0.26374451977014246,1.0,1.0,1.0,1.0,1
synthetic_map_00563,0.6,0.4,0.13333333333333333,0.8666666666666667,-0.4666666666666667,0.4666666666666667,0.46875,0.5396461167089079,0.45032842213001906,0.4918683778137493,1.0,0.0,1.0,0.0,2
synthetic_map_00563,0.4666666666666667,0.4,0.13333333333333333,0.8666666666666667,-0.3333333333333333,0.4666666666666667,0.40625,0.7071780878956153,0.31971574430451194,0.4357981212778765,1.0,1.0,0.0,1.0,1
synthetic_map_00563,0.4666666666666667,0.4666666666666667,0.13333333333333333,0.8666666666666667,-0.3333333333333333,0.4,0.375,0.6240369404350792,0.3463940816520962,0.47668033983310437,1.0,0.0,1.0,0.0,2
synthetic_map_00563,0.3333333333333333,0.5333333333333333,0.13333333333333333,0.8666666666666667,-0.2,0.3333333333333333,0.28125,0.8402787419151833,0.18947314027104326,0.33292016116162865,0.0,1.0,1.0,1.0,2
synthetic_map_00563,0.2,0.5333333333333333,0.13333333333333333,0.8666666666666667,-0.06666666666666667,0.3333333333333333,0.21875,0.6659775482230031,0.3239411512166833,0.4080858689710024,1.0,1.0,1.0,1.0,1
synthetic_map_00563,0.2,0.6,0.13333333333333333,0.8666666666666667,-0.06666666666666667,0.26666666666666666,0.1875,0.6984922785748017,0.3127559132358159,0.4832145415070602,1.0,1.0,0.0,0.0,1
synthetic_map_00563,0.2,0.7333333333333333,0.13333333333333333,0.8666666666666667,-0.06666666666666667,0.13333333333333333,0.125,0.7905321069641461,0.19327513907263222,0.31252996401295896,1.0,1.0,1.0,1.0,1
synthetic_map_00563,0.2,0.8,0.13333333333333333,0.8666666666666667,-0.06666666666666667,0.06666666666666667,0.09375,0.9032289778432369,0.1204595690640285,0.3365916431917459,1.0,1.0,0.0,1.0,1
synthetic_map_00564,0.0,0.13333333333333333,0.26666666666666666,0.5333333333333333,0.26666666666666666,0.4,0.34375,0.6967144556604938,0.2898579064196079,0.4743896356140928,1.0,1.0,0.0,1.0,1
synthetic_map_00564,0.0,0.2,0.26666666666666666,0.5333333333333333,0.26666666666666666,0.3333333333333333,0.3125,0.627715057358939,0.35170451215968024,0.5376331227831034,1.0,1.0,0.0,1.0,1
synthetic_map_00564,0.0,0.26666666666666666,0.26666666666666666,0.5333333333333333,0.26666666666666666,0.26666666666666666,0.28125,0.5941028105936681,0.397174027058978,0.552014269459011,1.0,0.0,0.0,1.0,3
synthetic_map_00564,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.5333333333333333,0.2,0.26666666666666666,0.25,0.6831335208104654,0.3111389854373276,0.5329839034958621,1.0,1.0,1.0,0.0,1
synthetic_map_00564,0.06666666666666667,0.3333333333333333,0.26666666666666666,0.5333333333333333,0.2,0.2,0.21875,0.674739404019418,0.3107704793219566,0.4559926861988026,1.0,1.0,0.0,0.0,1
synthetic_map_00564,0.06666666666666667,0.4,0.26666666666666666,0.5333333333333333,0.2,0.13333333333333333,0.1875,0.7266765368103728,0.2853904483993079,0.5148269795665944,1.0,0.0,1.0,1.0,3
synthetic_map_00564,0.13333333333333333,0.4,0.26666666666666666,0.5333333333333333,0.13333333333333333,0.13333333333333333,0.15625,0.605345698810213,0.36651874914637916,0.39971551990157633,0.0,1.0,1.0,0.0,1
synthetic_map_00564,0.13333333333333333,0.4666666666666667,0.26666666666666666,0.5333333333333333,0.13333333333333333,0.06666666666666667,0.125,0.6122228924962463,0.3689811989993357,0.5129385345739873,1.0,0.0,0.0,1.0,3
synthetic_map_00564,0.2,0.4666666666666667,0.26666666666666666,0.5333333333333333,0.06666666666666667,0.06666666666666667,0.09375,0.7362579954887393,0.2642123628514211,0.41315690688995343,0.0,1.0,1.0,1.0,1
synthetic_map_00564,0.2,0.5333333333333333,0.26666666666666666,0.5333333333333333,0.06666666666666667,0.0,0.0625,0.8599235311304966,0.14847885194767674,0.3242843176326334,1.0,1.0,0.0,1.0,3
synthetic_map_00565,0.8,0.06666666666666667,0.06666666666666667,0.8666666666666667,-0.7333333333333333,0.8,0.75,0.8071070022345784,0.18447057286015767,0.4293892275032826,1.0,1.0,1.0,0.0,2
synthetic_map_00565,0.6666666666666666,0.06666666666666667,0.06666666666666667,0.8666666666666667,-0.6,0.8,0.6875,0.8406581598272059,0.1595520216727928,0.2508336454238354,1.0,1.0,0.0,1.0,1
synthetic_map_00565,0.6,0.13333333333333333,0.06666666666666667,0.8666666666666667,-0.5333333333333333,0.7333333333333333,0.625,0.5400974878427743,0.4507500927787539,0.5542285433916123,0.0,0.0,1.0,1.0,2
synthetic_map_00565,0.4666666666666667,0.13333333333333333,0.06666666666666667,0.8666666666666667,-0.4,0.7333333333333333,0.5625,0.6481057649656577,0.3776964927476961,0.5121325789692385,1.0,1.0,0.0,1.0,1
synthetic_map_00565,0.3333333333333333,0.4666666666666667,0.06666666666666667,0.8666666666666667,-0.26666666666666666,0.4,0.34375,0.9016536998941991,0.09992355770806097,0.2795165614939525,0.0,1.0,1.0,1.0,2
synthetic_map_00565,0.2,0.4666666666666667,0.06666666666666667,0.8666666666666667,-0.13333333333333333,0.4,0.28125,0.9879683418026495,0.0,0.13896117873454616,1.0,1.0,1.0,1.0,2
synthetic_map_00565,0.13333333333333333,0.4666666666666667,0.06666666666666667,0.8666666666666667,-0.06666666666666667,0.4,0.25,0.9491235550909505,0.07440195520247975,0.2398548450827857,1.0,1.0,1.0,1.0,2
synthetic_map_00565,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.8666666666666667,0.0,0.3333333333333333,0.1875,0.9426907577015717,0.06981629855349195,0.32250604349556417,1.0,1.0,1.0,1.0,1
synthetic_map_00565,0.06666666666666667,0.6,0.06666666666666667,0.8666666666666667,0.0,0.26666666666666666,0.15625,0.7642575447872788,0.25657798093546225,0.38123612593256434,1.0,1.0,1.0,1.0,1
synthetic_map_00565,0.06666666666666667,0.6666666666666666,0.06666666666666667,0.8666666666666667,0.0,0.2,0.125,0.7999523550311289,0.21634536361709814,0.4182443460456615,1.0,1.0,0.0,0.0,1
synthetic_map_00565,0.06666666666666667,0.7333333333333333,0.06666666666666667,0.8666666666666667,0.0,0.13333333333333333,0.09375,0.6652778739128441,0.3275846378363005,0.48458683840482836,1.0,1.0,1.0,1.0,1
synthetic_map_00565,0.06666666666666667,0.8,0.06666666666666667,0.8666666666666667,0.0,0.06666666666666667,0.0625,0.7935074643034223,0.20110673470777574,0.3228724164273244,1.0,1.0,1.0,0.0,1
synthetic_map_00566,0.0,0.26666666666666666,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.2,0.40625,0.5714982720096538,0.4419128281832082,0.564964245612444,1.0,1.0,0.0,0.0,1
synthetic_map_00566,0.0,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.13333333333333333,0.375,0.4426463025073466,0.5620474419024719,0.654788904580365,1.0,0.0,0.0,1.0,3
synthetic_map_00566,0.06666666666666667,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.4,0.13333333333333333,0.34375,0.8288212348991552,0.18646857128672117,0.437631597901219,0.0,1.0,1.0,1.0,1
synthetic_map_00566,0.06666666666666667,0.4,0.4666666666666667,0.4666666666666667,0.4,0.06666666666666667,0.3125,0.9265007781764105,0.08142547844969664,0.2360312200131215,1.0,1.0,0.0,1.0,1
synthetic_map_00566,0.06666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4,0.0,0.28125,0.7621686315470634,0.2206611264162865,0.41278607724061944,1.0,1.0,1.0,1.0,3
synthetic_map_00566,0.13333333333333333,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.0,0.25,0.9262084715126782,0.0949754511968007,0.31144275272969074,1.0,0.0,1.0,1.0,3
synthetic_map_00566,0.2,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.26666666666666666,0.0,0.21875,0.651298750476048,0.36205042214072003,0.5122221306047464,1.0,1.0,1.0,0.0,1
synthetic_map_00566,0.2,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.26666666666666666,-0.06666666666666667,0.1875,0.6959981780741661,0.32348306893750467,0.48546252396643597,1.0,1.0,0.0,1.0,3
synthetic_map_00566,0.26666666666666666,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.2,-0.06666666666666667,0.15625,0.8722096047532906,0.15621265142731816,0.24638883663666933,0.0,1.0,1.0,1.0,3
synthetic_map_00566,0.3333333333333333,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.13333333333333333,-0.06666666666666667,0.125,0.8859412807530767,0.08544637128951912,0.3526454824291108,1.0,1.0,1.0,1.0,0
synthetic_map_00566,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.13333333333333333,0.0,0.09375,0.7945940140350556,0.2107576097364543,0.3665708995143956,1.0,1.0,0.0,1.0,3
synthetic_map_00566,0.4,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.06666666666666667,0.0,0.0625,0.9652340536483843,0.007913152762293797,0.2638269740644638,1.0,1.0,1.0,1.0,3
synthetic_map_00567,0.8,0.3333333333333333,0.2,0.2,-0.6,-0.13333333333333333,0.5625,0.898713354334278,0.10154432137904033,0.30836067291090796,1.0,1.0,1.0,1.0,2
synthetic_map_00567,0.6666666666666666,0.3333333333333333,0.2,0.2,-0.4666666666666667,-0.13333333333333333,0.5,0.8465665977784926,0.1420616120246625,0.2793746070666338,1.0,1.0,1.0,1.0,2
synthetic_map_00567,0.6,0.3333333333333333,0.2,0.2,-0.4,-0.13333333333333333,0.46875,0.7796604413650146,0.24660396370424056,0.31328722410846743,1.0,1.0,0.0,1.0,1
synthetic_map_00567,0.6,0.4,0.2,0.2,-0.4,-0.2,0.4375,0.8014210553077379,0.19259273016523393,0.3320570530587042,1.0,1.0,0.0,1.0,1
synthetic_map_00567,0.6,0.4666666666666667,0.2,0.2,-0.4,-0.26666666666666666,0.40625,0.8664968485921456,0.15685911849605239,0.2862232440636687,1.0,1.0,1.0,1.0,2
